start	end	num_kmers	mutationrate	Human	Archaic	posterior_state	viterbi_state
41696000	41698000	0	0.17361	0.9978	0.0022	Human	Human
41698000	41700000	0	0.17361	0.9978	0.0022	Human	Human
41700000	41702000	0	0.17361	0.9978	0.0022	Human	Human
41702000	41704000	0	0.17361	0.9978	0.0022	Human	Human
41704000	41706000	0	0.17361	0.9978	0.0022	Human	Human
41706000	41708000	0	0.17361	0.9978	0.0022	Human	Human
41708000	41710000	0	0.17361	0.9978	0.0022	Human	Human
41710000	41712000	0	0.17361	0.9978	0.0022	Human	Human
41712000	41714000	0	0.17361	0.9978	0.0022	Human	Human
41714000	41716000	0	0.17361	0.9978	0.0022	Human	Human
41716000	41718000	0	0.17361	0.9978	0.0022	Human	Human
41718000	41720000	0	0.17361	0.9978	0.0022	Human	Human
41720000	41722000	0	0.17361	0.9978	0.0022	Human	Human
41722000	41724000	0	0.17361	0.9978	0.0022	Human	Human
41724000	41726000	0	0.17361	0.9978	0.0022	Human	Human
41726000	41728000	0	0.17361	0.9978	0.0022	Human	Human
41728000	41730000	0	0.17361	0.9975	0.0025	Human	Human
41730000	41732000	0	0.17361	0.993	0.007	Human	Human
41732000	41734000	0	0.17361	0.9281	0.0719	Human	Human
41734000	41736000	16	0.17361	0.0	1.0	Archaic	Archaic
41736000	41738000	0	0.17361	0.9281	0.0719	Human	Human
41738000	41740000	0	0.17361	0.993	0.007	Human	Human
41740000	41742000	0	0.17361	0.9975	0.0025	Human	Human
41742000	41744000	0	0.17361	0.9978	0.0022	Human	Human
41744000	41746000	0	0.17361	0.9978	0.0022	Human	Human
41746000	41748000	0	0.17361	0.9978	0.0022	Human	Human
41748000	41750000	0	0.17361	0.9978	0.0022	Human	Human
41750000	41752000	0	0.17361	0.9978	0.0022	Human	Human
41752000	41754000	0	0.17361	0.9978	0.0022	Human	Human
41754000	41756000	0	0.17361	0.9978	0.0022	Human	Human
41756000	41758000	0	0.17361	0.9978	0.0022	Human	Human
41758000	41760000	0	0.17361	0.9978	0.0022	Human	Human
41760000	41762000	0	0.17361	0.9978	0.0022	Human	Human
41762000	41764000	0	0.17361	0.9978	0.0022	Human	Human
41764000	41766000	0	0.17361	0.9978	0.0022	Human	Human
41766000	41768000	0	0.17361	0.9978	0.0022	Human	Human
41768000	41770000	0	0.17361	0.9978	0.0022	Human	Human
41770000	41772000	0	0.17361	0.9978	0.0022	Human	Human
41772000	41774000	0	0.17361	0.9978	0.0022	Human	Human
41774000	41776000	0	0.17361	0.9978	0.0022	Human	Human
41776000	41778000	0	0.17361	0.9977	0.0023	Human	Human
41778000	41780000	0	0.17361	0.9963	0.0037	Human	Human
41780000	41782000	0	0.17361	0.9759	0.0241	Human	Human
41782000	41784000	1	0.17361	0.6841	0.3159	Human	Human
41784000	41786000	0	0.17361	0.9759	0.0241	Human	Human
41786000	41788000	0	0.17361	0.9963	0.0037	Human	Human
41788000	41790000	0	0.17361	0.9977	0.0023	Human	Human
41790000	41792000	0	0.17361	0.9978	0.0022	Human	Human
41792000	41794000	0	0.17361	0.9978	0.0022	Human	Human
41794000	41796000	0	0.17361	0.9978	0.0022	Human	Human
41796000	41798000	0	0.17361	0.9978	0.0022	Human	Human
41798000	41800000	0	0.17361	0.9978	0.0022	Human	Human
41800000	41802000	0	0.17361	0.9978	0.0022	Human	Human
41802000	41804000	0	0.17361	0.9978	0.0022	Human	Human
41804000	41806000	0	0.17361	0.9978	0.0022	Human	Human
41806000	41808000	0	0.17361	0.9978	0.0022	Human	Human
41808000	41810000	0	0.17361	0.9978	0.0022	Human	Human
41810000	41812000	0	0.17361	0.9978	0.0022	Human	Human
41812000	41814000	0	0.17361	0.9978	0.0022	Human	Human
41814000	41816000	0	0.17361	0.9978	0.0022	Human	Human
41816000	41818000	0	0.17361	0.9978	0.0022	Human	Human
41818000	41820000	0	0.17361	0.9978	0.0022	Human	Human
41820000	41822000	0	0.17361	0.9978	0.0022	Human	Human
41822000	41824000	0	0.17361	0.9978	0.0022	Human	Human
41824000	41826000	0	0.17361	0.9978	0.0022	Human	Human
41826000	41828000	0	0.17361	0.9978	0.0022	Human	Human
41828000	41830000	0	0.17361	0.9978	0.0022	Human	Human
41830000	41832000	0	0.17361	0.9978	0.0022	Human	Human
41832000	41834000	0	0.17361	0.9978	0.0022	Human	Human
41834000	41836000	0	0.17361	0.9978	0.0022	Human	Human
41836000	41838000	0	0.17361	0.9978	0.0022	Human	Human
41838000	41840000	0	0.17361	0.9978	0.0022	Human	Human
41840000	41842000	0	0.17361	0.9978	0.0022	Human	Human
41842000	41844000	0	0.17361	0.9978	0.0022	Human	Human
41844000	41846000	0	0.17361	0.9978	0.0022	Human	Human
41846000	41848000	0	0.17361	0.9978	0.0022	Human	Human
41848000	41850000	0	0.17361	0.9978	0.0022	Human	Human
41850000	41852000	0	0.17361	0.9978	0.0022	Human	Human
41852000	41854000	0	0.17361	0.9978	0.0022	Human	Human
41854000	41856000	0	0.17361	0.9978	0.0022	Human	Human
41856000	41858000	0	0.17361	0.9978	0.0022	Human	Human
41858000	41860000	0	0.17361	0.9978	0.0022	Human	Human
41860000	41862000	0	0.17361	0.9978	0.0022	Human	Human
41862000	41864000	0	0.17361	0.9978	0.0022	Human	Human
41864000	41866000	0	0.17361	0.9978	0.0022	Human	Human
41866000	41868000	0	0.17361	0.9978	0.0022	Human	Human
41868000	41870000	0	0.17361	0.9978	0.0022	Human	Human
41870000	41872000	0	0.17361	0.9978	0.0022	Human	Human
41872000	41874000	0	0.17361	0.9978	0.0022	Human	Human
41874000	41876000	0	0.17361	0.9978	0.0022	Human	Human
41876000	41878000	0	0.17361	0.9978	0.0022	Human	Human
41878000	41880000	0	0.17361	0.9978	0.0022	Human	Human
41880000	41882000	0	0.17361	0.9978	0.0022	Human	Human
41882000	41884000	0	0.17361	0.9978	0.0022	Human	Human
41884000	41886000	0	0.17361	0.9978	0.0022	Human	Human
41886000	41888000	0	0.17361	0.9978	0.0022	Human	Human
41888000	41890000	0	0.17361	0.9978	0.0022	Human	Human
41890000	41892000	0	0.17361	0.9978	0.0022	Human	Human
41892000	41894000	0	0.17361	0.9978	0.0022	Human	Human
41894000	41896000	0	0.17361	0.9978	0.0022	Human	Human
41896000	41898000	0	0.17361	0.9978	0.0022	Human	Human
41898000	41900000	0	0.17361	0.9978	0.0022	Human	Human
41900000	41902000	0	0.17361	0.9978	0.0022	Human	Human
41902000	41904000	0	0.17361	0.9978	0.0022	Human	Human
41904000	41906000	0	0.17361	0.9978	0.0022	Human	Human
41906000	41908000	0	0.17361	0.9978	0.0022	Human	Human
41908000	41910000	0	0.17361	0.9978	0.0022	Human	Human
41910000	41912000	0	0.17361	0.9978	0.0022	Human	Human
41912000	41914000	0	0.17361	0.9978	0.0022	Human	Human
41914000	41916000	0	0.17361	0.9978	0.0022	Human	Human
41916000	41918000	0	0.17361	0.9978	0.0022	Human	Human
41918000	41920000	0	0.17361	0.9978	0.0022	Human	Human
41920000	41922000	0	0.17361	0.9978	0.0022	Human	Human
41922000	41924000	0	0.17361	0.9978	0.0022	Human	Human
41924000	41926000	0	0.17361	0.9978	0.0022	Human	Human
41926000	41928000	0	0.17361	0.9978	0.0022	Human	Human
41928000	41930000	0	0.17361	0.9978	0.0022	Human	Human
41930000	41932000	0	0.17361	0.9978	0.0022	Human	Human
41932000	41934000	0	0.17361	0.9978	0.0022	Human	Human
41934000	41936000	0	0.17361	0.9978	0.0022	Human	Human
41936000	41938000	0	0.17361	0.9978	0.0022	Human	Human
41938000	41940000	0	0.17361	0.9978	0.0022	Human	Human
41940000	41942000	0	0.17361	0.9978	0.0022	Human	Human
41942000	41944000	0	0.17361	0.9978	0.0022	Human	Human
41944000	41946000	0	0.17361	0.9978	0.0022	Human	Human
41946000	41948000	0	0.17361	0.9978	0.0022	Human	Human
41948000	41950000	0	0.17361	0.9978	0.0022	Human	Human
41950000	41952000	0	0.17361	0.9978	0.0022	Human	Human
41952000	41954000	0	0.17361	0.9978	0.0022	Human	Human
41954000	41956000	0	0.17361	0.9978	0.0022	Human	Human
41956000	41958000	0	0.17361	0.9978	0.0022	Human	Human
41958000	41960000	0	0.17361	0.9978	0.0022	Human	Human
41960000	41962000	0	0.17361	0.9978	0.0022	Human	Human
41962000	41964000	0	0.17361	0.9978	0.0022	Human	Human
41964000	41966000	0	0.17361	0.9978	0.0022	Human	Human
41966000	41968000	0	0.17361	0.9978	0.0022	Human	Human
41968000	41970000	0	0.17361	0.9978	0.0022	Human	Human
41970000	41972000	0	0.17361	0.9978	0.0022	Human	Human
41972000	41974000	0	0.17361	0.9978	0.0022	Human	Human
41974000	41976000	0	0.17361	0.9978	0.0022	Human	Human
41976000	41978000	0	0.17361	0.9978	0.0022	Human	Human
41978000	41980000	0	0.17361	0.9978	0.0022	Human	Human
41980000	41982000	0	0.17361	0.9978	0.0022	Human	Human
41982000	41984000	0	0.17361	0.9978	0.0022	Human	Human
41984000	41986000	0	0.17361	0.9978	0.0022	Human	Human
41986000	41988000	0	0.17361	0.9978	0.0022	Human	Human
41988000	41990000	0	0.17361	0.9978	0.0022	Human	Human
41990000	41992000	0	0.17361	0.9978	0.0022	Human	Human
41992000	41994000	0	0.17361	0.9978	0.0022	Human	Human
41994000	41996000	0	0.17361	0.9978	0.0022	Human	Human
41996000	41998000	0	0.17361	0.9979	0.0021	Human	Human
41998000	42000000	0	0.17361	0.998	0.002	Human	Human
42000000	42002000	0	0.34722	0.9996	0.0004	Human	Human
42002000	42004000	0	0.34722	0.9996	0.0004	Human	Human
42004000	42006000	0	0.34722	0.9996	0.0004	Human	Human
42006000	42008000	0	0.34722	0.9996	0.0004	Human	Human
42008000	42010000	0	0.34722	0.9996	0.0004	Human	Human
42010000	42012000	0	0.34722	0.9996	0.0004	Human	Human
42012000	42014000	0	0.34722	0.9996	0.0004	Human	Human
42014000	42016000	0	0.34722	0.9996	0.0004	Human	Human
42016000	42018000	0	0.34722	0.9996	0.0004	Human	Human
42018000	42020000	0	0.34722	0.9996	0.0004	Human	Human
42020000	42022000	0	0.34722	0.9996	0.0004	Human	Human
42022000	42024000	0	0.34722	0.9996	0.0004	Human	Human
42024000	42026000	0	0.34722	0.9996	0.0004	Human	Human
42026000	42028000	0	0.34722	0.9996	0.0004	Human	Human
42028000	42030000	0	0.34722	0.9996	0.0004	Human	Human
42030000	42032000	0	0.34722	0.9996	0.0004	Human	Human
42032000	42034000	0	0.34722	0.9996	0.0004	Human	Human
42034000	42036000	0	0.34722	0.9996	0.0004	Human	Human
42036000	42038000	0	0.34722	0.9996	0.0004	Human	Human
42038000	42040000	0	0.34722	0.9996	0.0004	Human	Human
42040000	42042000	0	0.34722	0.9996	0.0004	Human	Human
42042000	42044000	0	0.34722	0.9996	0.0004	Human	Human
42044000	42046000	0	0.34722	0.9996	0.0004	Human	Human
42046000	42048000	0	0.34722	0.9996	0.0004	Human	Human
42048000	42050000	0	0.34722	0.9996	0.0004	Human	Human
42050000	42052000	0	0.34722	0.9996	0.0004	Human	Human
42052000	42054000	0	0.34722	0.9996	0.0004	Human	Human
42054000	42056000	0	0.34722	0.9996	0.0004	Human	Human
42056000	42058000	0	0.34722	0.9996	0.0004	Human	Human
42058000	42060000	0	0.34722	0.9996	0.0004	Human	Human
42060000	42062000	0	0.34722	0.9996	0.0004	Human	Human
42062000	42064000	0	0.34722	0.9996	0.0004	Human	Human
42064000	42066000	0	0.34722	0.9996	0.0004	Human	Human
42066000	42068000	0	0.34722	0.9996	0.0004	Human	Human
42068000	42070000	0	0.34722	0.9996	0.0004	Human	Human
42070000	42072000	0	0.34722	0.9996	0.0004	Human	Human
42072000	42074000	0	0.34722	0.9996	0.0004	Human	Human
42074000	42076000	0	0.34722	0.9996	0.0004	Human	Human
42076000	42078000	0	0.34722	0.9996	0.0004	Human	Human
42078000	42080000	0	0.34722	0.9996	0.0004	Human	Human
42080000	42082000	0	0.34722	0.9996	0.0004	Human	Human
42082000	42084000	0	0.34722	0.9996	0.0004	Human	Human
42084000	42086000	0	0.34722	0.9996	0.0004	Human	Human
42086000	42088000	0	0.34722	0.9996	0.0004	Human	Human
42088000	42090000	0	0.34722	0.9996	0.0004	Human	Human
42090000	42092000	0	0.34722	0.9996	0.0004	Human	Human
42092000	42094000	0	0.34722	0.9996	0.0004	Human	Human
42094000	42096000	0	0.34722	0.9996	0.0004	Human	Human
42096000	42098000	0	0.34722	0.9996	0.0004	Human	Human
42098000	42100000	0	0.34722	0.9996	0.0004	Human	Human
42100000	42102000	0	0.34722	0.9996	0.0004	Human	Human
42102000	42104000	0	0.34722	0.9996	0.0004	Human	Human
42104000	42106000	0	0.34722	0.9996	0.0004	Human	Human
42106000	42108000	0	0.34722	0.9996	0.0004	Human	Human
42108000	42110000	0	0.34722	0.9996	0.0004	Human	Human
42110000	42112000	0	0.34722	0.9994	0.0006	Human	Human
42112000	42114000	0	0.34722	0.9848	0.0152	Human	Human
42114000	42116000	21	0.34722	0.0	1.0	Archaic	Archaic
42116000	42118000	0	0.34722	0.9848	0.0152	Human	Human
42118000	42120000	0	0.34722	0.9994	0.0006	Human	Human
42120000	42122000	0	0.34722	0.9996	0.0004	Human	Human
42122000	42124000	0	0.34722	0.9996	0.0004	Human	Human
42124000	42126000	0	0.34722	0.9996	0.0004	Human	Human
42126000	42128000	0	0.34722	0.9996	0.0004	Human	Human
42128000	42130000	0	0.34722	0.9996	0.0004	Human	Human
42130000	42132000	0	0.34722	0.9996	0.0004	Human	Human
42132000	42134000	0	0.34722	0.9996	0.0004	Human	Human
42134000	42136000	0	0.34722	0.9996	0.0004	Human	Human
42136000	42138000	0	0.34722	0.9996	0.0004	Human	Human
42138000	42140000	0	0.34722	0.9996	0.0004	Human	Human
42140000	42142000	0	0.34722	0.9996	0.0004	Human	Human
42142000	42144000	0	0.34722	0.9996	0.0004	Human	Human
42144000	42146000	0	0.34722	0.9996	0.0004	Human	Human
42146000	42148000	0	0.34722	0.9996	0.0004	Human	Human
42148000	42150000	0	0.34722	0.9996	0.0004	Human	Human
42150000	42152000	0	0.34722	0.9996	0.0004	Human	Human
42152000	42154000	0	0.34722	0.9996	0.0004	Human	Human
42154000	42156000	0	0.34722	0.9996	0.0004	Human	Human
42156000	42158000	0	0.34722	0.9996	0.0004	Human	Human
42158000	42160000	0	0.34722	0.9996	0.0004	Human	Human
42160000	42162000	0	0.34722	0.9996	0.0004	Human	Human
42162000	42164000	0	0.34722	0.9996	0.0004	Human	Human
42164000	42166000	0	0.34722	0.9996	0.0004	Human	Human
42166000	42168000	0	0.34722	0.9996	0.0004	Human	Human
42168000	42170000	0	0.34722	0.9996	0.0004	Human	Human
42170000	42172000	0	0.34722	0.9996	0.0004	Human	Human
42172000	42174000	0	0.34722	0.9994	0.0006	Human	Human
42174000	42176000	0	0.34722	0.9848	0.0152	Human	Human
42176000	42178000	8	0.34722	0.0	1.0	Archaic	Archaic
42178000	42180000	0	0.34722	0.9848	0.0152	Human	Human
42180000	42182000	0	0.34722	0.9994	0.0006	Human	Human
42182000	42184000	0	0.34722	0.9996	0.0004	Human	Human
42184000	42186000	0	0.34722	0.9996	0.0004	Human	Human
42186000	42188000	0	0.34722	0.9996	0.0004	Human	Human
42188000	42190000	0	0.34722	0.9996	0.0004	Human	Human
42190000	42192000	0	0.34722	0.9996	0.0004	Human	Human
42192000	42194000	0	0.34722	0.9996	0.0004	Human	Human
42194000	42196000	0	0.34722	0.9996	0.0004	Human	Human
42196000	42198000	0	0.34722	0.9996	0.0004	Human	Human
42198000	42200000	0	0.34722	0.9996	0.0004	Human	Human
42200000	42202000	0	0.34722	0.9996	0.0004	Human	Human
42202000	42204000	0	0.34722	0.9996	0.0004	Human	Human
42204000	42206000	0	0.34722	0.9996	0.0004	Human	Human
42206000	42208000	0	0.34722	0.9996	0.0004	Human	Human
42208000	42210000	0	0.34722	0.9996	0.0004	Human	Human
42210000	42212000	0	0.34722	0.9996	0.0004	Human	Human
42212000	42214000	0	0.34722	0.9996	0.0004	Human	Human
42214000	42216000	0	0.34722	0.9996	0.0004	Human	Human
42216000	42218000	0	0.34722	0.9996	0.0004	Human	Human
42218000	42220000	0	0.34722	0.9996	0.0004	Human	Human
42220000	42222000	0	0.34722	0.9996	0.0004	Human	Human
42222000	42224000	0	0.34722	0.9996	0.0004	Human	Human
42224000	42226000	0	0.34722	0.9996	0.0004	Human	Human
42226000	42228000	0	0.34722	0.9996	0.0004	Human	Human
42228000	42230000	0	0.34722	0.9996	0.0004	Human	Human
42230000	42232000	0	0.34722	0.9996	0.0004	Human	Human
42232000	42234000	0	0.34722	0.9996	0.0004	Human	Human
42234000	42236000	0	0.34722	0.9996	0.0004	Human	Human
42236000	42238000	0	0.34722	0.9996	0.0004	Human	Human
42238000	42240000	0	0.34722	0.9996	0.0004	Human	Human
42240000	42242000	0	0.34722	0.9996	0.0004	Human	Human
42242000	42244000	0	0.34722	0.9996	0.0004	Human	Human
42244000	42246000	0	0.34722	0.9996	0.0004	Human	Human
42246000	42248000	0	0.34722	0.9996	0.0004	Human	Human
42248000	42250000	0	0.34722	0.9996	0.0004	Human	Human
42250000	42252000	0	0.34722	0.9996	0.0004	Human	Human
42252000	42254000	0	0.34722	0.9996	0.0004	Human	Human
42254000	42256000	0	0.34722	0.9996	0.0004	Human	Human
42256000	42258000	0	0.34722	0.9996	0.0004	Human	Human
42258000	42260000	0	0.34722	0.9996	0.0004	Human	Human
42260000	42262000	0	0.34722	0.9996	0.0004	Human	Human
42262000	42264000	0	0.34722	0.9996	0.0004	Human	Human
42264000	42266000	0	0.34722	0.9996	0.0004	Human	Human
42266000	42268000	0	0.34722	0.9996	0.0004	Human	Human
42268000	42270000	0	0.34722	0.9996	0.0004	Human	Human
42270000	42272000	0	0.34722	0.9996	0.0004	Human	Human
42272000	42274000	0	0.34722	0.9996	0.0004	Human	Human
42274000	42276000	0	0.34722	0.9996	0.0004	Human	Human
42276000	42278000	0	0.34722	0.9996	0.0004	Human	Human
42278000	42280000	0	0.34722	0.9996	0.0004	Human	Human
42280000	42282000	0	0.34722	0.9984	0.0016	Human	Human
42282000	42284000	1	0.34722	0.9199	0.0801	Human	Human
42284000	42286000	0	0.34722	0.9984	0.0016	Human	Human
42286000	42288000	0	0.34722	0.9996	0.0004	Human	Human
42288000	42290000	0	0.34722	0.9996	0.0004	Human	Human
42290000	42292000	0	0.34722	0.9996	0.0004	Human	Human
42292000	42294000	0	0.34722	0.9996	0.0004	Human	Human
42294000	42296000	0	0.34722	0.9996	0.0004	Human	Human
42296000	42298000	0	0.34722	0.9996	0.0004	Human	Human
42298000	42300000	0	0.34722	0.9996	0.0004	Human	Human
42300000	42302000	0	0.34722	0.9996	0.0004	Human	Human
42302000	42304000	0	0.34722	0.9996	0.0004	Human	Human
42304000	42306000	0	0.34722	0.9996	0.0004	Human	Human
42306000	42308000	0	0.34722	0.9984	0.0016	Human	Human
42308000	42310000	1	0.34722	0.9199	0.0801	Human	Human
42310000	42312000	0	0.34722	0.9984	0.0016	Human	Human
42312000	42314000	0	0.34722	0.9996	0.0004	Human	Human
42314000	42316000	0	0.34722	0.9996	0.0004	Human	Human
42316000	42318000	0	0.34722	0.9994	0.0006	Human	Human
42318000	42320000	0	0.34722	0.9848	0.0152	Human	Human
42320000	42322000	3	0.34722	0.0003	0.9997	Archaic	Archaic
42322000	42324000	0	0.34722	0.9848	0.0152	Human	Human
42324000	42326000	0	0.34722	0.9994	0.0006	Human	Human
42326000	42328000	0	0.34722	0.9996	0.0004	Human	Human
42328000	42330000	0	0.34722	0.9996	0.0004	Human	Human
42330000	42332000	0	0.34722	0.9996	0.0004	Human	Human
42332000	42334000	0	0.34722	0.9996	0.0004	Human	Human
42334000	42336000	0	0.34722	0.9996	0.0004	Human	Human
42336000	42338000	0	0.34722	0.9996	0.0004	Human	Human
42338000	42340000	0	0.34722	0.9996	0.0004	Human	Human
42340000	42342000	0	0.34722	0.9996	0.0004	Human	Human
42342000	42344000	0	0.34722	0.9996	0.0004	Human	Human
42344000	42346000	0	0.34722	0.9996	0.0004	Human	Human
42346000	42348000	0	0.34722	0.9996	0.0004	Human	Human
42348000	42350000	0	0.34722	0.9996	0.0004	Human	Human
42350000	42352000	0	0.34722	0.9996	0.0004	Human	Human
42352000	42354000	0	0.34722	0.9996	0.0004	Human	Human
42354000	42356000	0	0.34722	0.9996	0.0004	Human	Human
42356000	42358000	0	0.34722	0.9996	0.0004	Human	Human
42358000	42360000	0	0.34722	0.9996	0.0004	Human	Human
42360000	42362000	0	0.34722	0.9996	0.0004	Human	Human
42362000	42364000	0	0.34722	0.9996	0.0004	Human	Human
42364000	42366000	0	0.34722	0.9996	0.0004	Human	Human
42366000	42368000	0	0.34722	0.9996	0.0004	Human	Human
42368000	42370000	0	0.34722	0.9996	0.0004	Human	Human
42370000	42372000	0	0.34722	0.9996	0.0004	Human	Human
42372000	42374000	0	0.34722	0.9996	0.0004	Human	Human
42374000	42376000	0	0.34722	0.9996	0.0004	Human	Human
42376000	42378000	0	0.34722	0.9996	0.0004	Human	Human
42378000	42380000	0	0.34722	0.9996	0.0004	Human	Human
42380000	42382000	0	0.34722	0.9996	0.0004	Human	Human
42382000	42384000	0	0.34722	0.9996	0.0004	Human	Human
42384000	42386000	0	0.34722	0.9996	0.0004	Human	Human
42386000	42388000	0	0.34722	0.9996	0.0004	Human	Human
42388000	42390000	0	0.34722	0.9996	0.0004	Human	Human
42390000	42392000	0	0.34722	0.9996	0.0004	Human	Human
42392000	42394000	0	0.34722	0.9996	0.0004	Human	Human
42394000	42396000	0	0.34722	0.9996	0.0004	Human	Human
42396000	42398000	0	0.34722	0.9996	0.0004	Human	Human
42398000	42400000	0	0.34722	0.9996	0.0004	Human	Human
42400000	42402000	0	0.34722	0.9996	0.0004	Human	Human
42402000	42404000	0	0.34722	0.9996	0.0004	Human	Human
42404000	42406000	0	0.34722	0.9996	0.0004	Human	Human
42406000	42408000	0	0.34722	0.9996	0.0004	Human	Human
42408000	42410000	0	0.34722	0.9996	0.0004	Human	Human
42410000	42412000	0	0.34722	0.9996	0.0004	Human	Human
42412000	42414000	0	0.34722	0.9996	0.0004	Human	Human
42414000	42416000	0	0.34722	0.9996	0.0004	Human	Human
42416000	42418000	0	0.34722	0.9996	0.0004	Human	Human
42418000	42420000	0	0.34722	0.9996	0.0004	Human	Human
42420000	42422000	0	0.34722	0.9996	0.0004	Human	Human
42422000	42424000	0	0.34722	0.9996	0.0004	Human	Human
42424000	42426000	0	0.34722	0.9996	0.0004	Human	Human
42426000	42428000	0	0.34722	0.9996	0.0004	Human	Human
42428000	42430000	0	0.34722	0.9994	0.0006	Human	Human
42430000	42432000	0	0.34722	0.9848	0.0152	Human	Human
42432000	42434000	21	0.34722	0.0	1.0	Archaic	Archaic
42434000	42436000	0	0.34722	0.9848	0.0152	Human	Human
42436000	42438000	0	0.34722	0.9994	0.0006	Human	Human
42438000	42440000	0	0.34722	0.9996	0.0004	Human	Human
42440000	42442000	0	0.34722	0.9996	0.0004	Human	Human
42442000	42444000	0	0.34722	0.9996	0.0004	Human	Human
42444000	42446000	0	0.34722	0.9996	0.0004	Human	Human
42446000	42448000	0	0.34722	0.9996	0.0004	Human	Human
42448000	42450000	0	0.34722	0.9996	0.0004	Human	Human
42450000	42452000	0	0.34722	0.9996	0.0004	Human	Human
42452000	42454000	0	0.34722	0.9996	0.0004	Human	Human
42454000	42456000	0	0.34722	0.9996	0.0004	Human	Human
42456000	42458000	0	0.34722	0.9996	0.0004	Human	Human
42458000	42460000	0	0.34722	0.9996	0.0004	Human	Human
42460000	42462000	0	0.34722	0.9996	0.0004	Human	Human
42462000	42464000	0	0.34722	0.9996	0.0004	Human	Human
42464000	42466000	0	0.34722	0.9996	0.0004	Human	Human
42466000	42468000	0	0.34722	0.9996	0.0004	Human	Human
42468000	42470000	0	0.34722	0.9996	0.0004	Human	Human
42470000	42472000	0	0.34722	0.9996	0.0004	Human	Human
42472000	42474000	0	0.34722	0.9996	0.0004	Human	Human
42474000	42476000	0	0.34722	0.9996	0.0004	Human	Human
42476000	42478000	0	0.34722	0.9996	0.0004	Human	Human
42478000	42480000	0	0.34722	0.9996	0.0004	Human	Human
42480000	42482000	0	0.34722	0.9996	0.0004	Human	Human
42482000	42484000	0	0.34722	0.9996	0.0004	Human	Human
42484000	42486000	0	0.34722	0.9996	0.0004	Human	Human
42486000	42488000	0	0.34722	0.9996	0.0004	Human	Human
42488000	42490000	0	0.34722	0.9996	0.0004	Human	Human
42490000	42492000	0	0.34722	0.9996	0.0004	Human	Human
42492000	42494000	0	0.34722	0.9996	0.0004	Human	Human
42494000	42496000	0	0.34722	0.9996	0.0004	Human	Human
42496000	42498000	0	0.34722	0.9996	0.0004	Human	Human
42498000	42500000	0	0.34722	0.9996	0.0004	Human	Human
42500000	42502000	0	0.34722	0.9996	0.0004	Human	Human
42502000	42504000	0	0.34722	0.9996	0.0004	Human	Human
42504000	42506000	0	0.34722	0.9996	0.0004	Human	Human
42506000	42508000	0	0.34722	0.9996	0.0004	Human	Human
42508000	42510000	0	0.34722	0.9996	0.0004	Human	Human
42510000	42512000	0	0.34722	0.9996	0.0004	Human	Human
42512000	42514000	0	0.34722	0.9996	0.0004	Human	Human
42514000	42516000	0	0.34722	0.9996	0.0004	Human	Human
42516000	42518000	0	0.34722	0.9996	0.0004	Human	Human
42518000	42520000	0	0.34722	0.9996	0.0004	Human	Human
42520000	42522000	0	0.34722	0.9996	0.0004	Human	Human
42522000	42524000	0	0.34722	0.9996	0.0004	Human	Human
42524000	42526000	0	0.34722	0.9996	0.0004	Human	Human
42526000	42528000	0	0.34722	0.9996	0.0004	Human	Human
42528000	42530000	0	0.34722	0.9996	0.0004	Human	Human
42530000	42532000	0	0.34722	0.9996	0.0004	Human	Human
42532000	42534000	0	0.34722	0.9996	0.0004	Human	Human
42534000	42536000	0	0.34722	0.9996	0.0004	Human	Human
42536000	42538000	0	0.34722	0.9996	0.0004	Human	Human
42538000	42540000	0	0.34722	0.9996	0.0004	Human	Human
42540000	42542000	0	0.34722	0.9996	0.0004	Human	Human
42542000	42544000	0	0.34722	0.9996	0.0004	Human	Human
42544000	42546000	0	0.34722	0.9996	0.0004	Human	Human
42546000	42548000	0	0.34722	0.9996	0.0004	Human	Human
42548000	42550000	0	0.34722	0.9996	0.0004	Human	Human
42550000	42552000	0	0.34722	0.9996	0.0004	Human	Human
42552000	42554000	0	0.34722	0.9984	0.0016	Human	Human
42554000	42556000	1	0.34722	0.9193	0.0807	Human	Human
42556000	42558000	0	0.34722	0.9976	0.0024	Human	Human
42558000	42560000	0	0.34722	0.9849	0.0151	Human	Human
42560000	42562000	2	0.34722	0.0509	0.9491	Archaic	Archaic
42562000	42564000	0	0.34722	0.9855	0.0145	Human	Human
42564000	42566000	0	0.34722	0.9994	0.0006	Human	Human
42566000	42568000	0	0.34722	0.9996	0.0004	Human	Human
42568000	42570000	0	0.34722	0.9996	0.0004	Human	Human
42570000	42572000	0	0.34722	0.9996	0.0004	Human	Human
42572000	42574000	0	0.34722	0.9984	0.0016	Human	Human
42574000	42576000	1	0.34722	0.9199	0.0801	Human	Human
42576000	42578000	0	0.34722	0.9984	0.0016	Human	Human
42578000	42580000	0	0.34722	0.9996	0.0004	Human	Human
42580000	42582000	0	0.34722	0.9996	0.0004	Human	Human
42582000	42584000	0	0.34722	0.9996	0.0004	Human	Human
42584000	42586000	0	0.34722	0.9996	0.0004	Human	Human
42586000	42588000	0	0.34722	0.9996	0.0004	Human	Human
42588000	42590000	0	0.34722	0.9996	0.0004	Human	Human
42590000	42592000	0	0.34722	0.9996	0.0004	Human	Human
42592000	42594000	0	0.34722	0.9996	0.0004	Human	Human
42594000	42596000	0	0.34722	0.9996	0.0004	Human	Human
